feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11
0.47546118839971296,0.42462638356425103,0.4110485570374477,0.4184189715034562,0.4922898290585896,0.5341151974816644,0.5276690799330019,0.5827183249036024,0.5013001891877907,0.6453534077157317,0.4735343166762044,0.7720169166589619
0.5625667347765007,0.41428424435837174,0.39291075019388877,0.5482472415243185,0.4776537214674149,0.5714000494092092,0.5473237624573545,0.49271710873431274,0.4153206281931595,0.34851527753141354,0.4553485047932979,0.5856398794323472
0.5214093744130204,0.3754261221288012,0.5173180925851182,0.5385317379728837,0.4116142563798867,0.5153725105945528,0.5058208718446,0.38570297021693767,0.5357787360348283,0.5560784526368234,0.6083051243175277,0.6053802052034903
0.3622330632042909,0.4062174960084877,0.551503526720866,0.5513785950912209,0.5515047686306048,0.8852731490654722,0.5570890510693167,0.6135565640180599,0.5954001763493202,0.5651391251305798,0.46847307553596546,0.5758969220493267
0.4227174785462428,0.4763181393259991,0.45146364521708965,0.5081874139386322,0.7314658566673509,0.31327348074082517,0.5686260190374514,0.33872841288103483,0.45280681342105666,0.6088950596967366,0.5064280019095463,0.3922255222070694
0.42846962907400316,0.5679597748934676,0.42696333682828636,0.5216458589581975,0.5045571839903814,0.43483996523941826,0.7143944089325326,0.5633919022318011,0.2974857413342393,0.5186454314769428,0.4338213535231612,0.5852433334796224
0.42074792615672996,0.4885263558533101,0.5504987278980458,0.5865755194170121,0.37997035929442236,0.4665498764159052,0.45250546888390436,0.43466707674262883,0.6765454240281097,0.5404981710960955,0.37391160456649547,0.5917861947054777
0.7122156197012633,0.6032465260551148,0.3480630034045986,0.45157659271337486,0.6266911149186623,0.4292330534381219,0.5443819428146228,0.5774634053429337,0.4073069528421917,0.49404746439381997,0.17587326599309272,0.397561235866571
0.47474318486068395,0.37522168180351506,0.6632411303931636,0.3569858622039367,0.4559955513303016,0.5130740577286091,0.6441273289066116,0.35641378488205605,0.616316375215496,0.5010233061019587,0.4018491348952049,0.5462103474263271
0.519905969557347,0.43997831228412054,0.5069802084990019,0.46146864031382395,0.5113517345251248,0.5662130674521046,0.6586016816145353,0.3762184501173151,0.7133033374656267,0.30479122004774983,0.4848214904964417,0.5588317206484577
0.5280991867735033,0.43773004801794063,0.47918777496427245,0.45069990653411673,0.4410635243055788,0.5849602097021025,0.5357015485965048,0.43070904047393455,0.589959987543325,0.5307299520876609,0.581286211883896,0.5629628841923612
0.41710049890779277,0.443981895980303,0.5747293605123261,0.5610370265433465,0.4979098406035852,0.5117327383308782,0.6277664895788425,0.440842861116417,0.5547097381170037,0.4797807347566106,0.478231879677278,0.609877685198719
0.582541634898803,0.5813509636000639,0.6305478807154329,0.502100384163276,0.5681952971294963,0.4689733243406544,0.5324166352488442,0.48698569456323154,0.5096995964992718,0.5595157025436913,0.41817793167665274,0.709238727568546
0.3993982618500298,0.3785811387212268,0.6158110873500068,0.5791662693962936,0.5624119817052156,0.562834550926428,0.49877532271530856,0.41027456285141684,0.5075804558193726,0.4322838288487888,0.5975119733417751,0.48529426184978613
0.4174502803207488,0.46786141583470064,0.5412931454275625,0.44362754471960253,0.41777796044335685,0.5243687211491912,0.5244966571108722,0.44930568246288705,0.45289616943816774,0.5232049937357637,0.35519156585026757,0.3592536225623445
0.4281555778747564,0.47865528482881525,0.5310907565598004,0.6475356216949553,0.585765962320202,0.4840061470036573,0.4980983792097311,0.39974706353621914,0.498148686400761,0.47113413610798616,0.532271856033809,0.4172769056447677
0.5519346514241172,0.6532738913002578,0.4891239851543142,0.5401711722098942,0.5690143991711113,0.45987795281141636,0.5224092481810417,0.5012592400781795,0.5097676098548831,0.42269902161445333,0.5024510174258943,0.549799829124545
0.6451143607795042,0.5959270826085207,0.7153182457511557,0.42326524371119506,0.5872320636720678,0.5183342005738352,0.7189802933217673,0.4191701714644849,0.4160278157819224,0.44006073545559776,0.28761042756901933,0.4474244978319239
0.4240867338446302,0.5150393786476207,0.5341755975777159,0.6876170839215886,0.595042383818605,0.4423096344337597,0.4101585328651642,0.5491919171506505,0.36797667929793576,0.6831458765854354,0.6179440120721287,0.45308243478952953
0.3286865470909123,0.6353872374165412,0.4885460154747382,0.6237816311973462,0.34055723412056327,0.4400624977046227,0.5005243699718183,0.5046980593764742,0.45499345285207565,0.5622849932347499,0.3932379570617406,0.48576205149787066
0.5120295631711899,0.5514438834058749,0.571161487808889,0.3875357908162131,0.3465885829264378,0.6277676821898509,0.5332314011979592,0.42515134634434465,0.6551151975522523,0.5115674634292858,0.6179297184063827,0.5067518481410109
0.7060747924881987,0.6755340842443205,0.47510358515209267,0.5971570950954356,0.5645375949585147,0.6368631557532349,0.40350765394198956,0.5686051459998439,0.6058424486849587,0.32412605135768857,0.3816741487334225,0.2960767822239899
0.47305931655554423,0.5717542255795962,0.6502357052096028,0.5074094780419776,0.6628615545571293,0.3619898541785108,0.32966175606448456,0.49444523011033814,0.5384065448939307,0.4967305251905907,0.2932557899960123,0.49108799604872116
0.36955304994951466,0.5669672548830038,0.5366598246096849,0.40601202136726444,0.4486133082663306,0.39407864781110485,0.49373209027268283,0.5955142320501239,0.4014273953664456,0.5504046515517844,0.44697423816275594,0.4207127167737656
0.4892969640045442,0.3964757677580626,0.4446350694652818,0.38021221074111516,0.696472513291639,0.5035263551971728,0.43002744920074143,0.5213979910734222,0.48876719503091703,0.4779030400466777,0.5614166700043425,0.5757507710047305
0.44694988523894724,0.442418175935532,0.4724948302848356,0.26980788352644147,0.3484808937801448,0.6366874267444524,0.6644967713501284,0.47509639604436216,0.5576556963055767,0.5311250154543536,0.8078880808455238,0.6119574911434577
0.4872082408519233,0.4044459559399574,0.3393553679742427,0.5203463635867223,0.4243649254715697,0.3577746290402326,0.43534271157574733,0.3918451996385605,0.6687141635072564,0.588163975694945,0.49920273586833824,0.6479944138890026
0.5077368307647618,0.4138715798671736,0.6523124077269657,0.5538910043684658,0.39627538456735434,0.4809661321916392,0.41243817466152427,0.3617200269035664,0.5926177547531641,0.6909416640470131,0.36014324261808583,0.5562969236690571
0.4349357430878173,0.4512874616235304,0.4407606075761131,0.4136009230320184,0.5048521627944828,0.4169049883588962,0.5270456825779839,0.4949761890550863,0.47610519531335904,0.4092436337958402,0.4423228669431667,0.5755391225825757
0.5500917187624381,0.40224447552014486,0.5099332305429226,0.575138712337179,0.3330594718878628,0.5543360192379935,0.43373762410541533,0.557059866859316,0.4236740843457483,0.3195117899335481,0.33724575621168373,0.5048084946661382
0.5259722501721482,0.4095683374895591,0.5638592458777374,0.33384799377310403,0.49339202013526834,0.3788983800237543,0.43481638921978405,0.5047398671316414,0.41395866347160476,0.46154444557701746,0.6006292809214441,0.4423108130476851
0.5835692112065142,0.38702931453423817,0.5529804177915283,0.64415686206579,0.2528355499872711,0.42031047445295233,0.557707212718054,0.47969546139570074,0.5371145873371309,0.4396014813284179,0.5086589787472899,0.48443227646079207
0.6167782061659808,0.5254420843301213,0.5337602662075203,0.45881230338775325,0.4512393775927506,0.4567441812180379,0.5394452142378297,0.4579015519179737,0.5289774856896413,0.7075400798645439,0.5871124703431693,0.4673976467832159
0.6201213922163945,0.45919246269784486,0.29618754648221457,0.39919136890825957,0.3129208078974144,0.46484865159586913,0.5018418379189552,0.6676437312275283,0.5326927373764163,0.47808994711911357,0.5829405581183489,0.27888646909921144
0.5235614558108566,0.5770865193886967,0.35214137542201585,0.6143754043206929,0.5338496407494414,0.45847120860991986,0.5632781866106285,0.7270692857804396,0.5181866255058495,0.5248220586300336,0.45406391004597557,0.41501556305352083
0.5830335816544245,0.4143916174091133,0.5071566237219393,0.4522342553234883,0.5478979825746392,0.5333662105286948,0.6037539944257899,0.4489983601145253,0.4730125064706629,0.40212362842176924,0.4555706739923888,0.5377300493044852
0.5756988616645352,0.40778346758223744,0.586960592010566,0.6355637858804951,0.5413434903223701,0.6876795812558066,0.4226210800896427,0.3755345296688583,0.32212797510957214,0.6496044311489183,0.5654365656354058,0.4944415329089545
0.527996862631982,0.38745109527016236,0.7445751979616826,0.5129221181975228,0.5109394794604893,0.5725766623898692,0.5481009231736713,0.5223884024279132,0.4209525544554688,0.5471468357135996,0.6882024496475034,0.6345420046154978
0.6593186626639397,0.44887843235688146,0.4010395179741419,0.4874213079900352,0.5055724912288695,0.6094191518470948,0.33075353702851806,0.6529550319460614,0.48419921014210104,0.457311893005258,0.39878956247398323,0.334514332813423
0.5823170583961914,0.5073317967188404,0.3710039100258946,0.3704921227936384,0.4664215300709872,0.6669021525289394,0.4740408648636395,0.3496857046881894,0.4754256935914056,0.47272764302523296,0.23031133570584283,0.4945705133482188
0.4769065469791322,0.5696206364813419,0.6848956094945345,0.6126565029547757,0.47311113094451696,0.389347409125833,0.7573359803249861,0.5059218434014489,0.5013929291912946,0.49758749128899965,0.5198084760767855,0.4855639588076058
0.4426337993119764,0.44531410587596076,0.4967246729784002,0.4456575228866235,0.42871542173228355,0.5106430227691897,0.47450227825791447,0.6503992988582689,0.23490301916069878,0.6091506851922461,0.6246085192497629,0.292660976759185
0.46573124059196513,0.46285591340042087,0.3592488305282179,0.42221833124091246,0.3889424154534171,0.6752270443423622,0.5935678393147461,0.6271555094994159,0.5721672064043235,0.38709482287827707,0.4475479733720226,0.5489374561227918
0.3777872191108055,0.5712998430172388,0.4759674601841865,0.46251791924504027,0.5710959968203492,0.544426331148604,0.463903383418092,0.6159329803364249,0.3918936672400103,0.5615935606944263,0.5593101257968384,0.469045356068601
0.5326133022242118,0.3748886423614697,0.5924027019206901,0.4815097863557011,0.447727697948096,0.604900922583689,0.4295656309457241,0.359153870363644,0.34433708264760965,0.560600995134564,0.3719570647503717,0.6754794181984365
0.29180705921162775,0.6696456368290038,0.5211017467202619,0.49032868881296077,0.445508091319105,0.5399136114352071,0.49623652975751514,0.6103301882016522,0.511422764866204,0.5150301761461877,0.4636387787786144,0.49430543762789325
0.5307801768892059,0.3289831607343374,0.3651814577894287,0.5743264094022715,0.5170865438127942,0.48160166636473206,0.5018433933065393,0.5347581705361671,0.4460240319690638,0.4221695274597687,0.5195845255097682,0.4021627222384968
0.5408252755714472,0.32974163957621594,0.6029155637325644,0.5472597482413043,0.5256029734313876,0.5982690983945513,0.6665474444462577,0.6014370065018131,0.3159125768668355,0.37204230332642985,0.4375181422304321,0.5026091050210834
0.5517659020469123,0.42742561868465345,0.5186766764477079,0.42446170676466777,0.4388482197008052,0.35933389031517776,0.40767667538890956,0.36483153943836666,0.4024126747022667,0.6053641796607839,0.4050601111168057,0.7632382064837391
0.549331790088089,0.5184836123694874,0.41416422198187863,0.5700309879408991,0.44243621737622263,0.5122009814645362,0.7560084538268794,0.490394010027535,0.6149273326285676,0.42968235748741124,0.49650115095030384,0.677080063563551
0.43730329422122327,0.6812448557996928,0.5707751935455475,0.44375332241057325,0.563240773905552,0.597255444962673,0.5621809962217197,0.3429775280109544,0.42728628241751315,0.47524813644484953,0.49255665708999535,0.5620672097550679
0.5177701000933254,0.3664655641289899,0.5380197851005963,0.5610585745283823,0.555979044793104,0.6080780725554622,0.5833922154548904,0.5459180079228436,0.4929834288541353,0.33390390664840086,0.5429618219132586,0.5207687687163112
0.5271578837195373,0.37232514241796905,0.3918943459591738,0.6053152853332904,0.4960444846143345,0.5681500697372625,0.5028318376130461,0.5029756139495746,0.5938283805975998,0.4483955271782626,0.5096120776940983,0.45377247112949576
0.45655037725676845,0.46908278765313605,0.5222133771633712,0.45212513783365227,0.6255756125573521,0.4105392697780496,0.4813128355838641,0.4560268941725825,0.6446977884353733,0.5196554776511575,0.6031844539468635,0.3514439626963028
0.5267050265869259,0.5889630795623437,0.5082283989275425,0.6065480375065351,0.4482711549899628,0.640934744018558,0.7298898123619251,0.4637161439560341,0.4554497478599228,0.6453384477117701,0.6579572145730712,0.44771399728467315
0.4579813182904143,0.4718215391139493,0.36555494889657225,0.4081348053515802,0.3995859233247932,0.42322024348958714,0.4965315112613219,0.5234214732536521,0.6550500492814078,0.4001645959261209,0.5984322398476584,0.4786011155774491
0.4950536290347567,0.5674819492166604,0.38772779784377015,0.538240974618405,0.5166452208213056,0.5492451264008149,0.5289168643907818,0.7455300139910894,0.4362260015748684,0.4469003044998182,0.43768594735752353,0.4444522880839745
0.4362612872693482,0.6189016531107552,0.6420504247989856,0.4429253706250524,0.41676444268957713,0.5471415556386404,0.4447776955719029,0.5632931817755511,0.52029230208513,0.34842558850027683,0.6547505201330062,0.6795877673095522
0.4387211309515614,0.4612298440064016,0.5285865390724905,0.5334456789987025,0.5658544272672831,0.7010204538766349,0.4823052772505951,0.4201702755461546,0.3620680771985473,0.42690699600580806,0.4966873027126203,0.6794557863517787
0.44823887009638286,0.5223787951638899,0.4983577103927248,0.6188393273448084,0.7526932425873623,0.4469131227079679,0.45105605574817775,0.6044160877069072,0.5681891489626312,0.6846707325736033,0.5583928185325964,0.46407079092129405
0.559065483069231,0.6108703580582908,0.5820482181197364,0.5507274031107298,0.6066674689589154,0.6169295590445673,0.6382158991037528,0.5648709887589642,0.4832881919683146,0.5146713686433323,0.6206508966508357,0.4183064329012764
0.5368673308872901,0.46066611876726393,0.5028744822934818,0.6278451862607299,0.5191099068019903,0.5046436548156149,0.3640143859020081,0.5746253566027221,0.5645484181141075,0.716325472330546,0.46922217650469994,0.521915032766394
0.5249383683710755,0.6577453279763474,0.4904704467613048,0.5279021525770339,0.5607896509716539,0.5186609123156358,0.4553566385449472,0.5194089992898308,0.6073631749859772,0.39734847005889395,0.5132969674146876,0.42998791850608264
0.6195046628924843,0.3476813095216225,0.44410781527284116,0.537721187506452,0.6565524029234341,0.49342497389270124,0.44448004733068014,0.688115706944059,0.3551986099583756,0.28011940433799176,0.5440014450053332,0.4497945775647389
0.39787671828692867,0.5708356447299353,0.5243800713771198,0.44359213692632715,0.37196956013291055,0.5872457328280145,0.5650201177958661,0.49008241362206173,0.6846636996047666,0.39299152336738474,0.34744748290752614,0.43080919301187554
0.4954413983644502,0.5243339449322691,0.475876394214367,0.5352055396514297,0.37484605758095557,0.644376460407326,0.4917848821607431,0.6117295831588128,0.5342725346377704,0.5456753219153784,0.5569767280232204,0.5447708560017315
0.5642722759867544,0.6329152530132431,0.519652116970147,0.5709003757588512,0.4910264305712773,0.6440117215449472,0.432360769794073,0.6800940432910816,0.49598420493556566,0.3569224897881952,0.5128104414910789,0.4318948342525119
0.5840643548988724,0.4347376020697609,0.45538165667852204,0.31104592690544686,0.45476936807509233,0.2576120673371043,0.34160971765142767,0.5760414656144297,0.5785800158650832,0.5425457561784964,0.4033023856870787,0.495228864385802
0.49963974609094314,0.38416353108074575,0.650339830176715,0.5877362290575672,0.4779035826170336,0.502688583899453,0.5208382807947552,0.2958265131575709,0.4752822617479403,0.4318015752002201,0.3998379990105084,0.4718899707114045
0.6797686526849522,0.564084286126701,0.4428821010217203,0.5572582781356159,0.6399355436586003,0.5924633682912769,0.5059630369920174,0.4353063222294426,0.569822331361359,0.539348538542175,0.5895193220027732,0.563517180168197
0.6049552715319335,0.4464764788439432,0.6317394065634325,0.51975996046924,0.7075260872625265,0.4310812181910432,0.6735963803165249,0.5197910783462648,0.43485819963855515,0.4516114165945678,0.46796526918056797,0.5424165946401917
0.55228354880355,0.4426299996061421,0.4975645407739017,0.7142270358611864,0.6727543170100712,0.5436323669674032,0.50380034781682,0.5120031326718262,0.5613517972730416,0.39772074348015946,0.4742623462576655,0.3331415926122411
0.5399223122605279,0.564719593970274,0.4516813537700626,0.6573986763290033,0.3774234336997659,0.353562511979018,0.5224451818559972,0.6047098302612155,0.6683927691457869,0.454111573713106,0.6078680833431296,0.4961491530499293
0.48273727000591804,0.5883659937486673,0.5652322878413419,0.342360784301575,0.6476540349725896,0.6380091354147451,0.43744372984904706,0.5395803533437409,0.5494030186282739,0.5260673765823907,0.444969484615458,0.4328376632061948
0.49744459290085546,0.6172729019259364,0.5543600154594432,0.4629385667913894,0.5771698710648345,0.21514573793699243,0.6148765700372103,0.32602862212219,0.4637559058596868,0.3880330105373856,0.3705318524279094,0.6160826787378519
0.45322987986881086,0.5346503881730715,0.49530794211208157,0.5477040827223122,0.5076821891060256,0.37170077758114306,0.599626681944714,0.4506243416838688,0.3443418101340249,0.4571884839034087,0.6500759790634311,0.5850221742113493
0.4651347865592141,0.46507422956815714,0.46783649487826173,0.707674798356084,0.5381935452231553,0.543004164719107,0.6030283454031842,0.5238789159026513,0.4740957854179297,0.4803650150915022,0.4928398740585936,0.4962777763490158
0.572762954363698,0.50519458858073,0.5732640077215579,0.49192834198914176,0.5078635190316091,0.30017993154678924,0.5916327674702482,0.5346488475897992,0.5998010109859653,0.21037446218063105,0.7088374704780728,0.4860410371844826
0.6108182816737516,0.39600940728744694,0.5612773905062569,0.39465844368263436,0.4376231039304195,0.6914031353866786,0.4809317599236653,0.5217432873179723,0.5870067730688754,0.5495681887972604,0.5150418905143577,0.5364961002466225
0.7403415585238275,0.49423812029664144,0.5201099046714968,0.6050654396007612,0.6105525932957984,0.618703030556038,0.5638730222029185,0.38569950872695163,0.6633431532301096,0.3853654606981312,0.5302635465239033,0.4245724149980642
0.49358616534070077,0.532876241030348,0.5321357215450273,0.5421920754235284,0.6613711269058647,0.545353430151398,0.4755843364709351,0.5964087168288357,0.6189470488924641,0.37723921848630076,0.5597400069849858,0.5701172742310898
0.4702436496640008,0.6375706813311619,0.48499444129674735,0.5125576453471542,0.48269281757161303,0.5015579047581468,0.3903724913104798,0.3559949117405705,0.6594505063224972,0.4153038651681672,0.4008607650543693,0.2846609886396285
0.4361038252310498,0.3676910206592502,0.664201516013637,0.6009817089342634,0.4311849654822276,0.7252435805344308,0.5981765486991595,0.46751686164913775,0.2500594285126427,0.7290942572590742,0.3610427533236404,0.3354601253043108
0.6022570432009641,0.7439752406339273,0.6384272818510518,0.5563909120052359,0.5594754341665286,0.5853415558780308,0.5758928589786765,0.5281191423969376,0.5104201103951876,0.49374068721004777,0.4246035411133324,0.47193249231332257
0.33070431858046145,0.490166037320525,0.40114088928490826,0.38964106827842293,0.5179894151153478,0.6392002286344599,0.5918316606002313,0.3429499396376823,0.40103718634296626,0.5940771187988216,0.40175126064616906,0.47753668500029756
0.5550052099024552,0.40316555451363645,0.5105375506145959,0.36659745050817955,0.4398632356048786,0.5319781934142537,0.3407006266468331,0.5440474737960399,0.4980362201073319,0.5552489954417148,0.5223914134064661,0.6364140429973845
0.5125224502647907,0.4570594458874747,0.5122297503032284,0.5543298029036388,0.5048860070325705,0.5040591691203883,0.42980083121932444,0.4337099082449052,0.3597394728200306,0.6749576743186939,0.3756136764608715,0.4307094802204093
0.42815927344308025,0.5894924376944441,0.4705050321707972,0.6247742072673734,0.4326509375756131,0.5278994162223802,0.41646529467402427,0.7145149127773388,0.3812401580970487,0.5309820710227028,0.5633776880932099,0.5413799097451498
0.4814712341122292,0.4870179300266574,0.5043811471979109,0.48529979983715116,0.596387911679491,0.7210523001591351,0.44425082149921663,0.3630197020420922,0.4911717951648745,0.7579709337654319,0.4196325432030269,0.6639116805444067
0.667770081407644,0.44464117582920054,0.5568983079185276,0.6628396623128539,0.4620872259012513,0.47964196398976383,0.4418319086051356,0.3985243269307133,0.4350722454933993,0.3776059733237743,0.5034083468259226,0.42300267689413584
0.5233785911790748,0.3444104353796372,0.5330880232214457,0.5833528961608925,0.3006264357428544,0.5374056569847572,0.6227668992473292,0.37903589813087946,0.6672572386837703,0.5419019009366045,0.4294988144241591,0.4944230922342294
0.5558326912521723,0.5076005391412411,0.5538755992446369,0.40793264069206336,0.5169360824036078,0.35862855030950197,0.48887739386512996,0.40960923585352105,0.42644700574102334,0.6236093175210438,0.6091310120594269,0.5609138120907177
0.3907687235327421,0.46835915503051984,0.6213097699979183,0.5141716913639904,0.7319329539981694,0.5393317839394371,0.5192049116490032,0.4690883535797499,0.5133540904782282,0.4847530163619456,0.570810867668859,0.5956702316794584
0.421401053949205,0.3668767046442222,0.3163794626896703,0.5507991326912544,0.38966333938261266,0.28471094070475167,0.5388578604530965,0.749299951743279,0.4993929088460107,0.5838490774451642,0.5081829358547565,0.49011103468088574
0.5919076482987768,0.4709725455811349,0.5267392314071903,0.5321697806196014,0.4331909546356951,0.5992042349536523,0.48250402433045914,0.4244254840507155,0.5536509843570403,0.41015320182089626,0.5028181157369128,0.49908810033557965
0.6085895565831578,0.5474698232879953,0.4974973041254856,0.5817766299200287,0.6390207549017314,0.5557810306351862,0.501035261984338,0.368816376764984,0.39348863369246273,0.46947752956453326,0.4390487797840717,0.4813028697014554
0.5056649924897108,0.5529692754356731,0.4929501221940909,0.5486501643826202,0.5064474414810121,0.3024533433646128,0.40606646061812457,0.48559124442783846,0.37903052571588924,0.5599928729996204,0.6530750832343697,0.6218761851697316
0.47865571290697917,0.6490726136849952,0.5148667457202112,0.46629140288819604,0.43865973364590605,0.4697530313511872,0.4611823181458771,0.5170416222375488,0.5160573981049864,0.5003046020153414,0.543693816974635,0.6190646274786341
0.5949554135441324,0.35151020315500964,0.24460788650980453,0.5934319911239274,0.36331213015845787,0.47752345981073163,0.38298869739406405,0.31980195624199803,0.5541462728204788,0.5759155160302647,0.44234895992732803,0.240895770785509
0.4453755551747517,0.5391804005402546,0.3521088431225871,0.5183359919779156,0.4984690150827004,0.5579291499601089,0.5119580368414153,0.40269310591184443,0.6196571501664492,0.484147042697303,0.4972695460490068,0.4066732040926804
0.455671774880849,0.4115197285973099,0.4827053940076577,0.6711708480142343,0.36280988570686434,0.33864386021232584,0.6471170327493608,0.4790676322848134,0.43309272613400834,0.6039904687396076,0.4394384460263136,0.6826009713546937
0.5677925871339269,0.45120885918542974,0.7157308213265503,0.4394285076996661,0.5742095372009307,0.5299292580406492,0.6301741289398798,0.6561511196726852,0.5032004149065766,0.42465821296538164,0.5459972142939117,0.4322284630247894
0.7013387247526623,0.5136535331082738,0.4634678448687891,0.5184680305864908,0.36528737104703035,0.40283859614893486,0.6200413907944425,0.4343105721028604,0.39530890173180605,0.5536652752527286,0.6185704154662997,0.5718953310665067
0.5996047685805816,0.4243204911430539,0.3578189333258156,0.6501333651955487,0.4677320161157864,0.47491669835449524,0.6328194141849058,0.555623000940066,0.5455887772081608,0.7165002344901084,0.4356481769619857,0.5927840128081238
0.5057013124897084,0.5268592278863257,0.6528468426412531,0.5507835756289624,0.5538296079049633,0.6072507337309803,0.46350472704571144,0.41607903326609935,0.39551908059789664,0.30336434106239984,0.7056207129940322,0.3896791634278317
0.4778746376414228,0.47231867001110794,0.5307406697809101,0.5815737212539297,0.5860473488359745,0.44169225614310614,0.48328782862135883,0.52825799504883,0.4751308873816453,0.6607345576019993,0.5490974951638251,0.5734877786049818
0.5662881268667412,0.6173473857485325,0.5181021558703707,0.37031680520441534,0.5399687951752642,0.4348643106208171,0.4471383318250243,0.5586364018755093,0.6238283071433636,0.5021271576736062,0.5308833012598964,0.6702214944635239
0.5240753179488569,0.7601683114180395,0.5565509645631544,0.3239237240844182,0.5753341621104533,0.5381158384882778,0.6289752754082746,0.5673181351269958,0.4861544016016226,0.37757017637106344,0.4790976742713975,0.41494795457906997
0.4419476550195277,0.558857840442061,0.6669904504351406,0.5394671529822981,0.38041169379648154,0.5444602668220141,0.6196631486645652,0.43902170956806175,0.4865982833327082,0.5014688194729197,0.421510168691776,0.5648280433843859
0.4879051851392218,0.5419532443907028,0.41125078221979,0.45625416996765894,0.5722381357827772,0.4627166847908233,0.6726963851233405,0.46003638143853975,0.5224684725751886,0.593259083187309,0.3581634267066968,0.32391911880192237
0.3474343685429905,0.6262584103427182,0.44481418541075535,0.7558199285668252,0.44357524013426114,0.5184551303197037,0.6542109952567876,0.7006092888159123,0.7061503576636398,0.6208366230593143,0.6024062525811462,0.5592526949201183
0.5778361076166638,0.44488142836714667,0.41818011165776925,0.49966255425890477,0.4829815377475072,0.4546771950672725,0.5696387447456716,0.595530520857051,0.5088406886291847,0.6477530081055262,0.3858310885866495,0.4806340540720282
0.4283177679397195,0.313346338292694,0.4917319314157301,0.48782524916167164,0.6513449743242131,0.5630811684554777,0.3975813175670795,0.6854092566334189,0.6221033695525353,0.5582097703468616,0.4773515901150168,0.404056076327652
0.4627793223928947,0.6088748619704186,0.6884586305934609,0.6543243528272189,0.45111505782137257,0.38803825667109887,0.5140886246911204,0.32315606344371484,0.5323167714184781,0.48523974137013315,0.4533963498131758,0.34052969327332044
0.5513600106569716,0.44672991603380885,0.3830083164289712,0.21277377867183506,0.4972485094949364,0.6772251596669744,0.666125921454787,0.4542903743413728,0.4397787939638219,0.5468774256075024,0.4001614560811708,0.5301791899819466
